개방자치단체코드,관리번호,안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치연도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3650000,202536500000900014,14,방범용,화장실,강변공원,대전광역시 중구 동서대로 1207번길 53,대전광역시 중구 태평동 368,36.3285645,127.3949107,단방향,Y,N,N,경보등+경보음,2017,2025-09-30,Y,대전광역시 중구청,042-606-6605,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202536500000900031,31,방범용,화장실,효문화마을(주차장 옆),대전광역시 중구 뿌리공원로 47,대전광역시 중구 안영동 71-2,36.28533721,127.3844931,단방향,Y,N,N,경보등+경보음,2017,2025-09-30,Y,대전광역시 중구청,042-288-8214,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202536500000900003,3,방범용,화장실,은행동상점가 고객지원센터,대전광역시 중구 중교로 83,대전광역시 중구 은행동 170-31,36.3271099,127.4285381,단방향,Y,N,N,경보등+경보음,2017,2025-09-30,Y,대전광역시 중구청,042-606-7223,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202436500000900146,13,방범용,화장실,용머리어린이공원,대전광역시 중구 계룡로 755번길 23,대전광역시 중구 용두동 162-1,36.3318289,127.4029316,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:13
3650000,202436500000900131,28,방범용,화장실,테미근린공원,대전광역시 중구 보문로 199번길 37-36,대전광역시 중구 대흥동 326-54,36.3190378,127.422279,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:12
3650000,202536500000900028,28,방범용,화장실,테미근린공원,대전광역시 중구 보문로 199번길 37-36,대전광역시 중구 대흥동 326-54,36.3190378,127.422279,단방향,Y,N,N,경보등+경보음,2017,2025-09-30,Y,대전광역시 중구청,042-606-6605,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202436500000900109,29,방범용,화장실,버드내조폐근린공원,대전광역시 중구 유등천동로 420,대전광역시 중구 태평동 510-162,36.31901392,127.3865172,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:03
3650000,202536500000900013,13,방범용,화장실,용머리어린이공원,대전광역시 중구 계룡로 755번길 23,대전광역시 중구 용두동 162-1,36.3318289,127.4029316,단방향,Y,N,N,경보등+경보음,2017,2025-09-30,Y,대전광역시 중구청,042-606-6605,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202536500000900024,24,방범용,화장실,탑골어린이공원,대전광역시 중구 보문산로122번안길 44(산성동),대전광역시 중구 산성동 299-28,36.304774,127.3914287,단방향,Y,N,N,경보등+경보음,2017,2025-09-30,Y,대전광역시 중구청,042-606-6605,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202436500000900111,31,방범용,화장실,효문화마을(주차장 옆),대전광역시 중구 뿌리공원로 47,대전광역시 중구 안영동 71-2,36.28533721,127.3844931,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-288-8214,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:03
3650000,202436500000900117,37,방범용,화장실,서대전육교 아래,대전광역시 중구 계백로 1653,대전광역시 중구 유천동 187-7,36.320156,127.403465,단방향,Y,N,N,경보등+경보음,2022,2024-06-30,Y,대전광역시 중구청,042-606-7303,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:03
3650000,202536500000900017,17,방범용,화장실,서대전광장(음악당),대전광역시 중구 계백로1716번길 23,대전광역시 중구 문화동 1-39,36.32076027,127.4108672,단방향,Y,N,N,경보등+경보음,2017,2025-09-30,Y,대전광역시 중구청,042-606-6605,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202536500000900001,1,방범용,화장실,단재신채호선생생가지,대전광역시 중구 단재로229번길 29,대전광역시 중구 어남동 248-1,36.2324301,127.4102801,단방향,Y,N,N,경보등+경보음,2017,2025-09-30,Y,대전광역시 중구청,042-606-6283,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202436500000900124,35,방범용,화장실,중촌 특전사동지회,대전광역시 중구 중촌동 429-27,대전광역시 중구 중촌동 429-27,36.342804,127.408181,단방향,Y,N,N,경보등+경보음,2022,2024-06-30,Y,대전광역시 중구청,042-606-7303,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:12
3650000,202436500000900148,11,방범용,화장실,중촌근린공원,대전광역시 중구 중촌동 260,대전광역시 중구 중촌동 260,36.34259016,127.4055801,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:13
3650000,202436500000900097,17,방범용,화장실,서대전광장(음악당),대전광역시 중구 계백로1716번길 23,대전광역시 중구 문화동 1-39,36.32076027,127.4108672,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:03
3650000,202436500000900127,32,방범용,화장실,뿌리공원 중앙광장,대전광역시 중구 뿌리공원로 79,대전광역시 중구 침산동 364,36.28537962,127.3883,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-288-8322,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:12
3650000,202536500000900033,33,방범용,화장실,뿌리공원 교통광장,대전광역시 중구 산서로 180,대전광역시 중구 침산동 360,36.28716267,127.3909084,단방향,Y,N,N,경보등+경보음,2017,2025-09-30,Y,대전광역시 중구청,042-288-8322,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202436500000900084,4,방범용,화장실,목척시장,대전광역시 중구 목척5길 126,대전광역시 중구 은행동 4-87,36.3311119,127.4241281,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-7303,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:02
3650000,202436500000900150,9,방범용,화장실,양지근린공원,대전광역시 중구 선화서로29번길 20,대전광역시 중구 선화동 362-11,36.32580495,127.415787,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:13
3650000,202536500000900039,39,방범용,화장실,보문산 공영주차장,대전광역시 중구 대사동 644-113,대전광역시 중구 대사동 644-113,36.311909,127.420561,단방향,Y,N,N,경보등+경보음,2023,2025-09-30,Y,대전광역시 중구청,042-606-6852,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3660000,202336600000900069,69,약자보호,화장실,선유근린공원 주차장,,대전광역시 서구 관저동 2026,36.28921,127.3327,미연계,Y,N,N,,2023,2024-01-26,Y,대전광역시 서구청,042-288-3635,2024-01-26,I,2026-05-15 18:45:47,2024-01-26 10:30:03
3660000,202336600000900066,66,약자보호,화장실,예정어린이공원,대전광역시 서구 동서대로1047번길 16 (내동),대전광역시 서구 내동 16-1,36.33169,127.3785,단방향,Y,N,N,,2023,2024-01-19,N,대전광역시 서구청,042-288-3635,2024-01-19,I,2026-05-15 18:45:47,2024-01-26 10:27:47
3660000,202336600000900062,62,약자보호,화장실,정부청사 들의공원,"대전광역시 서구 청사로 189, (둔산동)",대전광역시 서구 둔산동 920번지,36.36268276,127.3849022,단방향,N,N,N,,2021,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900054,54,약자보호,화장실,만년어린이공원,,대전광역시 서구 만년동 157번지,36.36668272,127.3741618,단방향,Y,N,N,,2021,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900065,65,약자보호,화장실,빼울약수터입구,,대전광역시 서구 가수원동 618-10번지,36.29294953,127.3501235,단방향,Y,N,N,,2020,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900035,35,약자보호,화장실,윗둔지미공원,"대전광역시 서구 둔산남로 15, 106동  (둔산동, 은하수아파트)",대전광역시 서구 둔산동 1193번지 은하수아파트 106동,36.3503705,127.3794282,단방향,Y,N,N,,2017,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900004,4,약자보호,화장실,둔지미공원②,"대전광역시 서구 대덕대로 270, 정부청사  역(둔산동)",대전광역시 서구 둔산동 1375번지 정부청사역,36.35692456,127.3798109,단방향,Y,N,N,,2021,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900012,12,약자보호,화장실,가수원공원②,"대전광역시 서구 가수원중로65번길 22, (가수원동)",대전광역시 서구 가수원동 802-1번지,36.29818966,127.3524962,단방향,Y,N,N,,2021,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900015,15,약자보호,화장실,샘머리공원②,,대전광역시 서구 둔산동 1381번지,36.3571224,127.3884891,단방향,Y,N,N,,2021,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900042,42,약자보호,화장실,웅기공원,,대전광역시 서구 괴정동 138-5번지,36.33605747,127.3757319,단방향,Y,N,N,,2017,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900003,3,약자보호,화장실,둔지미공원①,"대전광역시 서구 둔지로 75, (둔산동, 파랑새아파트)",대전광역시 서구 둔산동 956번지 파랑새아파트,36.35639283,127.3746117,단방향,Y,N,N,,2021,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900060,60,약자보호,화장실,무궁화동산,,대전광역시 서구 정림동 441번지,36.30210444,127.3632086,단방향,Y,N,N,,2021,2021-10-08,N,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900006,6,약자보호,화장실,샘머리공원①,"대전광역시 서구 둔산북로 85, (둔산동)",대전광역시 서구 둔산 1379번지,36.35603556,127.3839294,단방향,Y,N,N,,2021,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900037,37,약자보호,화장실,상촌공원,,대전광역시 서구 갈마동 1318번지,36.34161662,127.3754314,단방향,Y,N,N,,2021,2021-10-08,N,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900071,71,약자보호,화장실,도안뜰어린이공원,,대전광역시 서구 도안동 2375,36.31977,127.3484,미연계,Y,N,N,,2023,2024-01-26,Y,대전광역시 서구청,042-288-3635,2024-01-26,I,2026-05-15 18:45:47,2024-01-26 10:31:44
3660000,202336600000900041,41,약자보호,화장실,평화공원,,대전광역시 서구 변동 254-364번지,36.33025813,127.3680369,단방향,Y,N,N,,2020,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900040,40,약자보호,화장실,오량공원,,대전광역시 서구 복수동 287-4번지,36.30959598,127.3738712,단방향,Y,N,N,,2021,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900056,56,약자보호,화장실,들말어린이공원,,대전광역시 서구 가장동 38-49번지,36.32903496,127.3823482,단방향,Y,N,N,,2021,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900014,14,약자보호,화장실,변동근린공원②,,대전광역시 서구 도마동 산2-10,36.32532634,127.3745365,단방향,Y,N,N,,2017,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900023,23,약자보호,화장실,도안근린공원,,대전광역시 서구 도안동 1361번지,36.31845123,127.3428183,단방향,Y,N,N,,2021,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900022,22,약자보호,화장실,샘머리공원③,,대전광역시 서구 둔산동 1382번지,36.35710812,127.3927679,단방향,Y,N,N,,2021,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900031,31,약자보호,화장실,계림공원,"대전광역시 서구 계백로1300번길 43, (정림동)",대전광역시 서구 정림동 18-16번지,36.30654557,127.3679272,단방향,Y,N,N,,2017,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900034,34,약자보호,화장실,계룡공원,"대전광역시 서구 둔산남로 30, 112동  (둔산동, 녹원아파트)",대전광역시 서구 둔산동 1234번지 녹원아파트 112동,36.34646495,127.3805621,단방향,Y,N,N,,2019,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900064,64,약자보호,화장실,성애노인요양원앞,,대전광역시 서구 관저동 769-1번지,36.28719473,127.329621,단방향,Y,N,N,,2017,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900063,63,약자보호,화장실,정부청사 자연마당,,대전광역시 서구 둔산동 930번지,36.35877121,127.3848772,단방향,N,N,N,,2021,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900043,43,약자보호,화장실,한마음공원,,대전광역시 서구 갈마동 392-6번지,36.34412825,127.3680142,단방향,Y,N,N,,2017,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900027,27,약자보호,화장실,도마실체육공원,,대전광역시 서구 도마동 179-2번지,36.31301685,127.3853029,단방향,Y,N,N,,2017,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900049,49,약자보호,화장실,새들공원,"대전광역시 서구 괴정로198번길 46, (가장동)",대전광역시 서구 가장동 23-1번지,36.33115405,127.389605,단방향,Y,N,N,,2020,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900036,36,약자보호,화장실,새말공원,"대전광역시 서구 탄방로 32, (탄방동)",대전광역시 서구 탄방동 780번지,36.34400216,127.3906413,단방향,Y,N,N,,2015,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900016,16,약자보호,화장실,씨애틀공원,,대전광역시 서구 둔산동 1385번지,36.355161,127.3944654,단방향,Y,N,N,,2021,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900024,24,약자보호,화장실,도안7근린공원,,대전광역시 서구 가수원동 839번지 용소1교 앞,36.30759475,127.3451251,단방향,Y,N,N,,2021,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900038,38,약자보호,화장실,섬말공원,,대전광역시 서구 월평동 1046번지,36.35508452,127.3606725,단방향,Y,N,N,,2017,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900020,20,약자보호,화장실,복수근린공원,,대전광역시 서구 복수동 산 2-3번지,36.30725145,127.3788228,단방향,Y,N,N,,2017,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900061,61,약자보호,화장실,빼울여가녹지,,대전광역시 서구 가수원동 630-5번지,36.29522651,127.3511957,단방향,Y,N,N,,2021,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900068,68,약자보호,화장실,구봉근린공원,,대전광역시 서구 관저동 1642,36.29182,127.3427,단방향,Y,N,N,,2023,2024-01-26,Y,대전광역시 서구청,042-288-3635,2024-01-17,I,2026-05-15 18:45:47,2024-01-26 10:28:06
3660000,202336600000900029,29,약자보호,화장실,용소수변공원,"대전광역시 서구 용소로39번길 77, (가수원동)",대전광역시 서구 가수원동 1072번지,36.31181957,127.3530407,단방향,Y,N,N,,2021,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900002,2,약자보호,화장실,남선공원①,"대전광역시 서구 남선로 66, 주차장입구  (탄방동)",대전광역시 서구 탄방동 1084번지 주차장 입구,36.34622935,127.397988,단방향,Y,N,N,,2015,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900050,50,약자보호,화장실,안골공원,,대전광역시 서구 내동 161-7번지,36.33526135,127.3717059,단방향,Y,N,N,,2017,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900009,9,약자보호,화장실,서당골약수터,"대전광역시 서구 갑천도시고속도로 2208, 내원사뒤  (도안동)",대전광역시 서구 도안동 산3 내원사 뒤,36.32242306,127.3539223,단방향,Y,N,N,,2021,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900021,21,약자보호,화장실,도안근린공원,,대전광역시 서구 가수원동 839번지,36.30759475,127.3451251,단방향,Y,N,N,,2021,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900067,67,약자보호,화장실,백운어린이공원,"대전광역시 서구 도산로335번길 62, R 괴정경로당 (괴정동)",대전광역시 서구 괴정동 51-1 R 괴정경로당,36.3382,127.3865,단방향,Y,N,N,,2023,2024-01-22,Y,대전광역시 서구청,042-288-3635,2024-01-19,I,2026-05-15 18:45:47,2024-01-26 10:27:56
3660000,202336600000900010,10,약자보호,화장실,보라매공원②,,대전광역시 서구 탄방동 589번지,36.34823535,127.3848262,단방향,Y,N,N,,2015,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900019,19,약자보호,화장실,봉우재근린공원,,대전광역시 서구 관저동 549-2번지,36.30617939,127.3336122,단방향,Y,N,N,,2017,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900011,11,약자보호,화장실,느리울공원,,대전광역시 서구 관저동 1419번지,36.2997124,127.3424964,단방향,Y,N,N,,2017,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900045,45,약자보호,화장실,정림공원,"대전광역시 서구 정림로 11, 102동  (정림동, 늘푸른아파트)",대전광역시 서구 정림동 668번지 벽산늘푸른아파트 102동,36.30174098,127.3660508,단방향,Y,N,N,,2018,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900053,53,약자보호,화장실,강변공원,,대전광역시 서구 정림동 563번지,36.30637204,127.364087,단방향,Y,N,N,,2018,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900001,1,약자보호,화장실,가수원공원①,"대전광역시 서구 가수원중로65번길 22, (가수원동)",대전광역시 서구 가수원동 802-1번지,36.29818966,127.3524962,단방향,Y,N,N,,2017,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900013,13,약자보호,화장실,장갓골공원,,대전광역시 서구 관저동 1129번지,36.3010146,127.3302712,단방향,Y,N,N,,2017,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900055,55,약자보호,화장실,중보어린이공원,"대전광역시 서구 만년남로3번길 101, (만년동)",대전광역시 서구 만년동 24번지,36.36541293,127.370907,단방향,Y,N,N,,2021,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900058,58,약자보호,화장실,지치울어린이공원,"대전광역시 서구 괴정로16번길 5, (괴정동)",대전광역시 서구 괴정동 123-6번지,36.33971353,127.3768836,단방향,Y,N,N,,2019,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900025,25,약자보호,화장실,은평공원②,"대전광역시 서구 월평중로 55, 물놀이장옆  (월평동)",대전광역시 서구 월평동 313번지 물놀이장 옆,36.35947069,127.3635115,단방향,Y,N,N,,2021,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900044,44,약자보호,화장실,안산뜸공원,,대전광역시 서구 갈마동 363-1번지,36.34842142,127.3686258,단방향,Y,N,N,,2017,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900051,51,약자보호,화장실,제비네공원,,대전광역시 서구 도마동 165-1번지,36.31284705,127.3751259,단방향,Y,N,N,,2020,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900070,70,약자보호,화장실,선유근린공원 굴다리 입구쪽,,대전광역시 서구 관저동 2026,36.28921,127.3327,미연계,N,N,N,,2023,2024-01-26,Y,대전광역시 서구청,042-288-3635,2024-01-26,I,2026-05-15 18:45:47,2024-01-26 10:29:43
3660000,202336600000900026,26,약자보호,화장실,갈마공원,"대전광역시 서구 한밭대로 664, (갈마동)",대전광역시 서구 갈마동 820번지,36.35708301,127.3721661,단방향,Y,N,N,,2021,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900046,46,약자보호,화장실,백야공원,,대전광역시 서구 가수원동 815-6번지,36.29724344,127.3541852,단방향,Y,N,N,,2020,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900032,32,약자보호,화장실,반달공원,,대전광역시 서구 월평동 801번지,36.35540987,127.3659288,단방향,Y,N,N,,2017,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900030,30,약자보호,화장실,우정가로공원,"대전광역시 서구 용문로 41-17, (괴정동)",대전광역시 서구 괴정동 425-1번지,36.33981053,127.3887133,단방향,Y,N,N,,2020,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900018,18,약자보호,화장실,소태공원,,대전광역시 서구 도안동 1368번지,36.3170571,127.3466275,단방향,Y,N,N,,2021,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900048,48,약자보호,화장실,원모공원,"대전광역시 서구 벌곡로1379번길 33, (가수원동)",대전광역시 서구 가수원동 769-1번지,36.30380007,127.3516816,단방향,Y,N,N,,2020,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900039,39,약자보호,화장실,청산공원,"대전광역시 서구 만년로 19, 만년동주민센터  뒤(만년동)",대전광역시 서구 만년동 7번지 만년동주민센터 뒤,36.3675344,127.3750242,단방향,Y,N,N,,2021,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900033,33,약자보호,화장실,우마장공원,"대전광역시 서구 신갈마로 102, 306동  (갈마동, 갈마아파트)",대전광역시 서구 갈마동 408-3번지 갈마아파트 306동,36.34275938,127.3699191,단방향,Y,N,N,,2021,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900005,5,약자보호,화장실,보라매공원①,,대전광역시 서구 탄방동 589번지,36.34823535,127.3848262,단방향,Y,N,N,,2015,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900057,57,약자보호,화장실,도산어린이공원,,대전광역시 서구 탄방동 1051번지,36.34653384,127.3958132,단방향,Y,N,N,,2015,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900007,7,약자보호,화장실,남선공원②,"대전광역시 서구 남선로 66, 등산로기념탑뒤  (탄방동)",대전광역시 서구 탄방동 1084번지 등산로 기념탑뒤,36.34622935,127.397988,단방향,Y,N,N,,2015,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900028,28,약자보호,화장실,도마실체육공원 게이트볼장,,대전광역시 서구 도마동 179-2번지,36.31301685,127.3853029,단방향,Y,N,N,,2021,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900059,59,약자보호,화장실,불티어린이공원,"대전광역시 서구 복수북로 30, (복수동)",대전광역시 서구 복수동 277-5번지,36.30762034,127.3735084,단방향,Y,N,N,,2021,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900052,52,약자보호,화장실,수밋들공원,"대전광역시 서구 정림동로 8-6, (정림동)",대전광역시 서구 정림동 635번지,36.30405911,127.3664106,단방향,Y,N,N,,2018,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900017,17,약자보호,화장실,은평공원①,"대전광역시 서구 월평중로 55, (월평동)",대전광역시 서구 월평동 313번지,36.35947069,127.3635115,단방향,Y,N,N,,2021,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
